184.263,177.085,173.351,175.169,180.665,196.519,232.231,253.684,261.642,261.273,264.93,268.162,263.81,261.612,256.57,248.69,240.649,238.951,243.617,257.226,249.872,232.447,214.423,196.623
184.362,177.039,172.341,174.661,180.416,196.334,231.464,251.713,259.019,260.392,263.937,264.962,260.422,213.724,209.656,231.467,234.838,234.725,235.685,246.591,237.702,219.52,203.175,186.232
172.701,163.978,158.953,157.267,157.259,155.986,157.449,164.842,176.559,187.086,196.019,202.425,200.36,192.37,185.606,181.79,179.336,183.864,190.024,200.686,194.254,183.921,176.834,164.522
153.029,144.935,140.445,139.603,141.104,143.117,146.641,153.727,168.151,181.992,192.62,202.414,197.602,191.331,184.971,182.045,181.898,186.913,194.95,206.067,200.044,190.659,185.394,172.174
160.9,155.087,153.56,156.801,162.734,181.717,223.008,247.642,254.174,255.802,260.659,264.057,259.899,257.476,253.885,251.201,244.763,243.999,247.432,260.677,246.453,230.623,213.274,194.758
183.242,174.904,172.632,172.95,178.315,195.817,232.873,257.568,266.413,269.369,274.425,278.159,276.229,273.386,266.407,261.211,255.949,256.064,261.059,269.666,256.896,235.627,215.576,196.556
183.353,177.309,173.492,174.376,180.171,198.608,233.362,257.201,266.326,267.153,271.018,275.976,273.669,269.892,264.554,258.706,251.813,251.767,256.489,264.896,250.549,233.953,215.635,196.491
182.142,175.173,171.473,172.657,179.442,194.609,228.846,254.49,262.032,263.779,267.997,272.531,271.098,267.446,261.536,257.679,251.846,251.776,256.775,263.681,249.201,231.924,215.636,196.048
181.866,175.296,171.405,173.14,178.534,193.581,227.561,253.466,262.12,262.339,266.828,269.752,265.395,259.458,251.943,246.147,241.316,241.647,247.214,255.27,239.791,222.424,209.321,192.653
178.361,169.909,164.567,164.309,165.711,167.69,175.482,186.364,200.123,212.409,218.674,222.71,219.465,210.989,203.821,200.037,198.91,203.515,211.585,219.95,207.374,196.427,189.812,177.261
162.809,154.232,149.573,148.635,150.616,151.35,152.051,159.345,172.312,184.269,190.799,200.395,198.318,190.464,182.834,179.443,179.486,187.748,201.141,213.669,206.092,198.084,194.557,180.064
169.932,163.584,160.728,163.843,170.397,188.248,225.343,252.232,261.031,263.404,265.06,269.574,267.303,263.232,256.4,251.472,245.466,246.432,253.704,265.439,250.583,233.891,219.934,202.027
188.335,180.957,177.42,179.526,185.624,199.571,232.888,258.786,267.612,268.639,274.297,278.714,275.051,271.037,265.434,261.673,257.13,258.046,265.665,270.352,253.52,237.566,222.428,204.985
191.641,183.475,180.684,182.43,188.665,202.309,234.984,262.754,273.434,274.961,279.336,282.654,280.794,275.928,272.512,269.587,263.45,262.448,268.993,271.286,255.068,238.496,223.628,204.547
190.137,182.445,179.366,180.266,186.22,200.826,234.089,261.49,271.73,274.639,279.726,283.543,280.878,277.314,273.217,269.265,263.239,265.055,271.324,272.275,256.441,239.8,224.239,205.964
191.508,182.996,178.878,180.366,186.502,201.067,233.001,260.724,271.183,274.036,279.02,280.863,255.339,269.02,262.611,257.886,253.742,256.003,262.604,262.364,244.987,228.967,216.274,199.439
185.604,176.593,170.697,169.74,170.853,172.215,178.003,191.809,206.356,218.849,226.444,230.313,227.071,218.842,211.803,209.171,208.04,213.537,224.714,224.513,209.172,197.931,192.738,180.723
167.547,157.771,152.913,152.111,153.711,153.973,153.861,161.208,173.04,187.011,197.787,208.16,206.23,197.522,191.485,189.649,189.718,197.063,211.969,215.591,204.956,197.021,195.082,182.731
170.75,163.412,160.787,163.577,171.127,188.125,225.031,255.105,266.179,267.719,272.118,276.225,272.042,268.702,264.565,259.977,253.473,254.673,263.21,266.954,250.865,235.607,222.665,203.703
188.02,179.1,176.055,178.426,184.591,198.715,231.706,259.731,268.246,269.424,273.734,276.49,273.657,271.072,266.069,260.993,256.639,255.824,265.67,267.825,251.669,236.497,222.196,204.037
189.108,179.932,176.595,178.537,185.7,199.112,232.449,259.116,267.473,268.362,272.033,276.045,270.816,268.054,262.928,259.591,253.494,254.677,266.291,269.717,254.042,237.545,224.314,205.135
191.207,182.1,178.398,181.58,187.814,203.396,237.99,264.623,272.232,269.497,270.958,274.506,273.868,269.983,264.639,260.642,255.877,258.527,267.103,269.916,255.126,239.881,225.186,207.204
190.912,181.905,178.067,180.208,186.509,200.796,233.362,260.544,268.502,267.709,242.492,240.42,244.733,248.609,257.235,250.473,244.781,244.791,257.594,260.019,242.969,227.227,214.594,198.119
185.446,175.418,169.536,170.128,170.762,171.183,178.078,193.017,206.965,218.294,223.938,226.739,224.16,215.061,207.022,204.471,203.158,208.466,223.47,224.396,210.275,198.757,192.278,178.843
165.375,156.512,151.231,149.103,149.984,150.426,155.915,166.651,182.597,193.798,201.537,209.332,205.559,195.993,189.653,186.93,190.118,208.288,217.779,210.693,200.343,193.318,191.623,178.423
167.907,161.978,160.884,144.883,172.775,191.152,229.185,251.746,260.977,262.152,265.77,267.812,264.244,259.95,254.948,252.432,250.159,266.813,274.78,267.237,249.378,233.064,220.46,201.472
188.409,181.987,178.092,181.013,187.787,203.176,235.188,257.195,264.813,266.145,269.2,273.06,268.426,265.075,260.334,256.823,255.028,271.606,276.574,269.029,251.751,236.329,221.739,201.403
