X0,DA_Forecast,ID*,-FL,-FW,-FS,-FL_1d,-FW_1d,-FS_1d,Intraday
1,13.63,13.69,-47.5435,-30.17575,-0.0,-52.81375,-30.01625,-0.0,5.73969357427332
1,10.7,8.67,-47.57375,-29.94625,-0.0,-52.61825,-30.73825,-0.0,3.54638326861503
1,8.98,2.16,-46.5205,-29.73275,-0.0,-51.10425,-31.31375,-0.0,2.16495294163213
1,10.67,2.93,-45.255,-29.47875,-0.0,-48.97825,-31.54425,-0.0,-0.923195723295895
1,9.94,0.11,-44.204,-29.4315,-0.0,-46.926,-31.786,-0.0,-2.48223342720146
1,10.02,8.31,-43.42725,-29.4475,-0.0,-46.9465,-31.889,-0.0,-1.71214450001825
1,-2.95,-12.05,-40.43325,-29.50075,-0.0,-43.88925,-31.69425,-0.0,-14.291082211805
1,0.04,-3.35457427314928,-37.0,-28.89875,-0.0,-37.923,-31.411,-0.0,-22.9515605767162
1,-9.92,-7.77325940034406,-35.29225,-28.8115,-0.0,-35.86125,-30.99425,-0.0,-23.7247271239921
1,-14.9,-12.4426002166847,-34.58125,-28.80975,-0.0,-35.074,-30.606,-0.0,-33.5686691478439
1,-16.09,-8.85517208413002,-34.717,-28.85275,-0.0,-34.921,-30.0075,-0.0,-33.6948052429253
1,-15.05,1.83330695740957,-35.31225,-28.9015,-0.0,-35.17825,-29.5455,-0.0,-30.0710186958504
1,-51.49,3.73444089598581,-35.175,-29.0795,-0.0,-34.7545,-29.3375,-0.0,-39.0838276266776
1,-67.07,5.57488294657036,-35.26475,-29.4195,-0.0,-33.78075,-29.3635,-0.0,-40.0318072122532
1,-67.09,11.520778910481,-37.82925,-29.753,-0.0005,-35.7835,-29.52375,-0.0005,-38.5541112908444
1,-54.2,8.09203672488613,-41.596,-30.2125,-0.1085,-39.20825,-30.0685,-0.05925,-12.1234092293634
1,-3.08,14.4532212180997,-44.8285,-30.639,-0.63525,-42.90525,-30.4505,-0.34125,0.299611249508326
1,0.11,16.6993828163066,-46.818,-31.0425,-1.4075,-45.43525,-30.726,-0.7555,2.26704840416643
1,5.87,13.67,-48.748,-31.50825,-1.98625,-47.67275,-31.03275,-1.121,6.1528587682414
1,1.05,8.76,-48.8265,-31.99625,-2.25525,-47.595,-31.28025,-1.2505,0.169568068604578
1,-6.71,0.13,-47.0605,-32.0685,-2.08975,-45.33975,-31.26075,-1.10825,-3.62371166271964
1,-13.31,-0.1,-45.9485,-31.24,-1.47325,-44.341,-31.0235,-0.7275,-2.05854187905779
1,-6.74,0.08,-45.6575,-30.565,-0.543,-44.20125,-30.7565,-0.279,1.32041769547325
1,-2.98,8.67,-45.7335,-30.21325,-0.029,-45.3505,-30.46125,-0.0265,3.34762697688564
1,8.78,13.63,-49.31025,-30.0685,-0.0,-47.5435,-30.17575,-0.0,12.9857020970395
1,9.68,10.7,-49.043,-30.2455,-0.0,-47.57375,-29.94625,-0.0,13.3933903289986
1,10.69,8.98,-48.1335,-30.4625,-0.0,-46.5205,-29.73275,-0.0,21.4032556777062
1,8.32,10.67,-46.46625,-31.0385,-0.0,-45.255,-29.47875,-0.0,13.270899029715
1,-0.91,9.94,-45.6655,-31.4545,-0.0,-44.204,-29.4315,-0.0,7.12908182729301
1,4.39,10.02,-44.353,-31.83425,-0.0,-43.42725,-29.4475,-0.0,7.43158604925527
1,-13.34,-2.95,-41.06375,-32.10675,-0.0,-40.43325,-29.50075,-0.0,-0.0066758723763727
1,-13.0,-22.9515605767162,-39.9135,-31.84975,-0.0,-37.0,-28.89875,-0.0,-2.17740806237691
1,-24.92,-23.7247271239921,-38.01475,-32.03475,-0.0,-35.29225,-28.8115,-0.0,-10.5279475939516
1,-49.98,-33.5686691478439,-37.595,-32.184,-0.0,-34.58125,-28.80975,-0.0,-26.0935354273192
1,-53.62,-33.6948052429253,-37.96675,-32.235,-0.0,-34.717,-28.85275,-0.0,-30.7676588486141
1,-50.19,-30.0710186958504,-38.861,-32.148,-0.0,-35.31225,-28.9015,-0.0,-39.4847818913746
1,-23.36,-39.0838276266776,-41.82725,-31.92425,-0.0,-35.175,-29.0795,-0.0,-25.248612399153
1,-12.15,-40.0318072122532,-49.077,-31.71725,-0.0,-35.26475,-29.4195,-0.0,-1.90358485656671
1,8.77,-38.5541112908444,-55.5545,-31.38375,-0.00075,-37.82925,-29.753,-0.0005,19.7831162656678
1,13.7,-12.1234092293634,-58.40275,-31.17575,-0.206,-41.596,-30.2125,-0.1085,26.1405192178018
1,12.17,0.299611249508326,-59.19575,-30.71225,-1.38275,-44.8285,-30.639,-0.63525,27.8735530278518
1,10.63,2.26704840416643,-60.517,-30.271,-3.18825,-46.818,-31.0425,-1.4075,28.627028347593
1,10.64,5.87,-61.5735,-29.6785,-4.427,-48.748,-31.50825,-1.98625,29.5125587041533
1,10.68,1.05,-61.51625,-29.098,-4.666,-48.8265,-31.99625,-2.25525,27.5221416946292
1,13.75,-6.71,-60.6715,-28.47,-3.90375,-47.0605,-32.0685,-2.08975,29.1962158284692
1,13.76,-13.31,-59.93875,-27.68,-2.499,-45.9485,-31.24,-1.47325,32.7435781551308
1,21.04,-6.74,-59.555,-26.716,-0.92225,-45.6575,-30.565,-0.543,38.2609975027505
1,29.58,-2.98,-60.13,-25.806,-0.07425,-45.7335,-30.21325,-0.029,47.7491783433148
1,29.76,8.78,-61.51975,-25.078,-0.0,-49.31025,-30.0685,-0.0,49.6772182759236
1,29.69,9.68,-60.2815,-24.4725,-0.0,-49.043,-30.2455,-0.0,54.7464504356716
1,29.45,10.69,-59.09025,-23.92425,-0.0,-48.1335,-30.4625,-0.0,50.7062150089697
1,31.91,8.32,-56.5035,-23.415,-0.0,-46.46625,-31.0385,-0.0,50.3106588208866
1,28.5,-0.91,-53.421,-22.893,-0.0,-45.6655,-31.4545,-0.0,47.3486780902832
1,27.01,4.39,-50.4495,-22.2675,-0.0,-44.353,-31.83425,-0.0,45.5474526787691
1,13.71,-13.34,-46.20575,-21.4265,-0.0,-41.06375,-32.10675,-0.0,35.6216858605246
1,21.8,-2.17740806237691,-43.77775,-18.3505,-0.0,-39.9135,-31.84975,-0.0,28.8293823364182
1,21.28,-10.5279475939516,-41.94075,-17.76375,-0.0,-38.01475,-32.03475,-0.0,26.2996892503873
1,22.1,-26.0935354273192,-41.0095,-16.97625,-0.0,-37.595,-32.184,-0.0,21.0252964158863
1,20.28,-30.7676588486141,-41.284,-16.0585,-0.0,-37.96675,-32.235,-0.0,19.8283508005056
1,23.01,-39.4847818913746,-42.56175,-15.15825,-0.0,-38.861,-32.148,-0.0,26.1876109477618
1,28.09,-25.248612399153,-44.972,-14.1445,-0.0,-41.82725,-31.92425,-0.0,30.5517781126969
1,30.0,-1.90358485656671,-49.09075,-13.04475,-0.0,-49.077,-31.71725,-0.0,36.1736150149606
1,32.07,19.7831162656678,-55.799,-11.9445,-0.00075,-55.5545,-31.38375,-0.00075,39.6400929086645
1,40.06,26.1405192178018,-58.8965,-11.027,-0.16,-58.40275,-31.17575,-0.206,42.7897054436045
1,45.57,27.8735530278518,-59.31375,-10.355,-1.013,-59.19575,-30.71225,-1.38275,43.7547680406366
1,45.46,28.627028347593,-60.1925,-9.81375,-2.30375,-60.517,-30.271,-3.18825,46.321865038765
1,43.93,10.64,-60.71875,-9.19325,-3.3255,-61.5735,-29.6785,-4.427,45.720936688117
1,44.4,10.68,-60.579,-8.55675,-3.625,-61.51625,-29.098,-4.666,45.7017762448365
1,45.82,13.75,-60.02725,-7.8965,-3.17175,-60.6715,-28.47,-3.90375,48.9103383118762
1,50.77,13.76,-58.753,-7.05525,-2.1315,-59.93875,-27.68,-2.499,50.3231449023385
1,51.6,21.04,-58.76675,-6.1105,-0.84325,-59.555,-26.716,-0.92225,52.7453790302732
1,55.2,29.58,-59.72675,-5.412,-0.06925,-60.13,-25.806,-0.07425,58.2760486434663
1,62.8,29.76,-61.4995,-5.11825,-0.0,-61.51975,-25.078,-0.0,64.8224653452175
1,63.7,29.69,-61.27175,-4.97225,-0.0,-60.2815,-24.4725,-0.0,62.9460373670595
1,59.82,29.45,-59.78225,-4.7635,-0.0,-59.09025,-23.92425,-0.0,58.8569771070908
1,49.95,31.91,-56.24075,-4.35675,-0.0,-56.5035,-23.415,-0.0,51.8198801159917
1,50.0,28.5,-53.6455,-4.0975,-0.0,-53.421,-22.893,-0.0,51.0376385684211
1,45.64,27.01,-51.53325,-3.97975,-0.0,-50.4495,-22.2675,-0.0,48.3303768969324
1,37.92,13.71,-47.4595,-3.98675,-0.0,-46.20575,-21.4265,-0.0,40.9494337816865
1,42.28,28.8293823364182,-42.69675,-4.127,-0.0,-43.77775,-18.3505,-0.0,39.366294949288
1,39.3,26.2996892503873,-40.946,-4.4235,-0.0,-41.94075,-17.76375,-0.0,36.3167308228731
1,36.83,21.0252964158863,-40.18975,-4.62825,-0.0,-41.0095,-16.97625,-0.0,37.4391886245284
1,34.11,19.8283508005056,-40.458,-4.7545,-0.0,-41.284,-16.0585,-0.0,36.3530215036886
1,34.99,26.1876109477618,-41.2005,-4.84775,-0.0,-42.56175,-15.15825,-0.0,35.5277285008851
1,37.64,30.5517781126969,-42.816,-4.8785,-0.0,-44.972,-14.1445,-0.0,36.6653595858754
1,41.05,36.1736150149606,-46.3685,-4.913,-0.0,-49.09075,-13.04475,-0.0,39.2712463652659
1,49.3,39.6400929086645,-52.1275,-4.9685,-0.001,-55.799,-11.9445,-0.00075,48.7679139776162
1,53.38,42.7897054436045,-55.0315,-5.1015,-0.3245,-58.8965,-11.027,-0.16,45.4047957252885
1,54.01,43.7547680406366,-56.49,-5.34775,-2.35475,-59.31375,-10.355,-1.013,45.908604347068
1,51.14,46.321865038765,-57.87725,-5.45,-5.27425,-60.1925,-9.81375,-2.30375,41.7522082623061
1,50.96,43.93,-59.0585,-5.06175,-7.44475,-60.71875,-9.19325,-3.3255,41.8448836696438
1,47.09,44.4,-58.8125,-5.04875,-8.28725,-60.579,-8.55675,-3.625,39.6932670006311
1,46.62,45.82,-57.617,-5.17675,-7.52425,-60.02725,-7.8965,-3.17175,38.0342053665586
1,49.6,50.77,-55.9515,-5.166,-5.19875,-58.753,-7.05525,-2.1315,40.5370187871118
1,51.63,51.6,-55.504,-5.23725,-2.0415,-58.76675,-6.1105,-0.84325,47.3650128784565
1,54.43,55.2,-56.511,-5.96225,-0.129,-59.72675,-5.412,-0.06925,51.2361617943548
1,63.95,62.8,-59.171,-7.0215,-0.0,-61.4995,-5.11825,-0.0,56.3059893796658
1,57.2,63.7,-58.99625,-7.93125,-0.0,-61.27175,-4.97225,-0.0,49.1856830424973
1,54.02,59.82,-57.205,-8.4295,-0.0,-59.78225,-4.7635,-0.0,46.59086629342
1,47.98,49.95,-53.47425,-8.35275,-0.0,-56.24075,-4.35675,-0.0,41.8208478376636
1,42.93,50.0,-50.65975,-8.21875,-0.0,-53.6455,-4.0975,-0.0,42.0215809895903
1,38.04,45.64,-48.91275,-8.1255,-0.0,-51.53325,-3.97975,-0.0,38.5794769577223
1,36.03,37.92,-45.2165,-8.0855,-0.0,-47.4595,-3.98675,-0.0,36.9694482963845
1,36.01,39.366294949288,-41.7505,-8.166,-0.0,-42.69675,-4.127,-0.0,39.4710091490047
1,35.96,36.3167308228731,-39.8285,-7.998,-0.0,-40.946,-4.4235,-0.0,38.4513895716946
1,32.06,37.4391886245284,-39.00625,-8.038,-0.0,-40.18975,-4.62825,-0.0,35.1846270654675
1,32.54,36.3530215036886,-39.0465,-8.35075,-0.0,-40.458,-4.7545,-0.0,33.24805154442
1,33.09,35.5277285008851,-39.70175,-8.64675,-0.0,-41.2005,-4.84775,-0.0,34.1043210777162
1,33.09,36.6653595858754,-41.15425,-8.934,-0.0,-42.816,-4.8785,-0.0,36.1737116646835
1,33.94,39.2712463652659,-44.62725,-9.288,-0.0,-46.3685,-4.913,-0.0,35.6626058384062
1,46.0,48.7679139776162,-49.3975,-9.71375,-0.00125,-52.1275,-4.9685,-0.001,49.4880172620475
1,49.96,45.4047957252885,-52.92225,-10.02725,-0.3515,-55.0315,-5.1015,-0.3245,48.73175720359
1,47.19,45.908604347068,-54.05825,-10.18425,-2.8805,-56.49,-5.34775,-2.35475,47.8777847948069
1,43.0,41.7522082623061,-55.56,-9.46575,-6.7615,-57.87725,-5.45,-5.27425,42.7569216
1,37.27,50.96,-55.4985,-8.7205,-9.55275,-59.0585,-5.06175,-7.44475,42.3369389838652
1,36.3,47.09,-54.9895,-8.53825,-10.24475,-58.8125,-5.04875,-8.28725,40.6772195426195
1,36.72,46.62,-53.34225,-8.44075,-8.94075,-57.617,-5.17675,-7.52425,39.6675439016794
1,47.19,49.6,-52.091,-8.48525,-5.9985,-55.9515,-5.166,-5.19875,48.4158265987986
1,52.78,51.63,-51.63975,-8.67925,-2.32775,-55.504,-5.23725,-2.0415,53.4757970069801
1,54.99,54.43,-52.84325,-9.41975,-0.14625,-56.511,-5.96225,-0.129,58.170106728165
1,56.04,63.95,-55.33525,-10.582,-0.00025,-59.171,-7.0215,-0.0,60.6729894937918
1,52.92,57.2,-54.8605,-11.26225,-0.0,-58.99625,-7.93125,-0.0,55.8429719992703
1,52.82,54.02,-53.3615,-11.5325,-0.0,-57.205,-8.4295,-0.0,53.6536158867793
1,43.32,47.98,-50.26825,-11.6105,-0.0,-53.47425,-8.35275,-0.0,48.2903909211414
1,41.03,42.93,-48.1735,-11.73075,-0.0,-50.65975,-8.21875,-0.0,45.107842277894
1,40.55,38.04,-46.91525,-11.853,-0.0,-48.91275,-8.1255,-0.0,45.1129217235481
1,33.06,36.03,-43.221,-11.941,-0.0,-45.2165,-8.0855,-0.0,35.9959631280474
1,36.1,39.4710091490047,-40.14875,-11.55525,-0.0,-41.7505,-8.166,-0.0,43.6023418088935
1,33.04,38.4513895716946,-38.052,-11.60475,-0.0,-39.8285,-7.998,-0.0,41.1052198140174
1,29.9,35.1846270654675,-37.0475,-11.81075,-0.0,-39.00625,-8.038,-0.0,36.7682661290323
1,27.63,33.24805154442,-36.803,-12.07575,-0.0,-39.0465,-8.35075,-0.0,40.544449680754
1,27.52,34.1043210777162,-36.88025,-12.2895,-0.0,-39.70175,-8.64675,-0.0,38.760879156832
1,27.28,36.1737116646835,-36.53175,-12.46075,-0.0,-41.15425,-8.934,-0.0,38.15166577967
1,21.43,35.6626058384062,-35.38025,-12.673,-0.0,-44.62725,-9.288,-0.0,37.5090779961953
1,31.68,49.4880172620475,-37.88725,-12.87975,-0.00125,-49.3975,-9.71375,-0.00125,39.2805875519029
1,35.02,48.73175720359,-41.6565,-13.0565,-0.379,-52.92225,-10.02725,-0.3515,44.4997930360026
1,41.88,47.8777847948069,-44.635,-13.06575,-2.657,-54.05825,-10.18425,-2.8805,48.9940169874079
1,39.94,42.7569216,-47.25525,-12.59125,-5.645,-55.56,-9.46575,-6.7615,49.9211174007901
1,39.96,37.27,-48.32675,-11.94825,-7.8225,-55.4985,-8.7205,-9.55275,48.8057264823983
1,38.86,36.3,-48.18125,-11.73925,-8.455,-54.9895,-8.53825,-10.24475,46.5523282818755
1,35.04,36.72,-46.373,-11.7415,-7.4665,-53.34225,-8.44075,-8.94075,44.0460992123197
1,37.5,47.19,-44.87925,-12.116,-5.08775,-52.091,-8.48525,-5.9985,49.6244528517545
1,43.81,52.78,-44.6495,-12.777,-2.035,-51.63975,-8.67925,-2.32775,54.4508096597146
1,49.76,54.99,-46.181,-13.795,-0.147,-52.84325,-9.41975,-0.14625,57.6613428475309
1,53.98,56.04,-49.30925,-14.65625,-0.0,-55.33525,-10.582,-0.00025,64.8617053961587
1,49.76,52.92,-49.69375,-15.26475,-0.0,-54.8605,-11.26225,-0.0,61.3149419103672
1,40.84,52.82,-48.58675,-15.77725,-0.0,-53.3615,-11.5325,-0.0,58.1422159415589
1,35.05,43.32,-45.91475,-16.12525,-0.0,-50.26825,-11.6105,-0.0,51.1700061480887
1,33.02,41.03,-44.49575,-16.41675,-0.0,-48.1735,-11.73075,-0.0,48.4076660429534
1,33.71,40.55,-44.702,-16.5985,-0.0,-46.91525,-11.853,-0.0,49.2865406882418
1,27.95,33.06,-41.87875,-16.595,-0.0,-43.221,-11.941,-0.0,50.4399459439238
1,20.96,43.6023418088935,-39.43775,-16.10375,-0.0,-40.14875,-11.55525,-0.0,43.6628151284877
1,20.9,41.1052198140174,-37.68475,-15.96275,-0.0,-38.052,-11.60475,-0.0,42.9087378089963
1,18.13,36.7682661290323,-36.841,-15.89275,-0.0,-37.0475,-11.81075,-0.0,38.1748728644603
1,16.03,40.544449680754,-36.67725,-15.80475,-0.0,-36.803,-12.07575,-0.0,33.2930448743465
1,16.43,38.760879156832,-36.756,-15.7415,-0.0,-36.88025,-12.2895,-0.0,32.6891972949133
1,13.75,38.15166577967,-36.26725,-15.8815,-0.0,-36.53175,-12.46075,-0.0,36.0589961548088
1,11.1,37.5090779961953,-34.862,-16.12125,-0.0,-35.38025,-12.673,-0.0,25.9631039548023
1,15.47,39.2805875519029,-36.73825,-16.38975,-0.001,-37.88725,-12.87975,-0.00125,23.3209077343244
1,16.88,44.4997930360026,-39.80225,-16.7,-0.41625,-41.6565,-13.0565,-0.379,31.3472795945988
1,21.81,48.9940169874079,-43.12425,-16.86975,-2.5635,-44.635,-13.06575,-2.657,35.0483555727454
1,26.24,49.9211174007901,-46.03275,-16.55,-5.23375,-47.25525,-12.59125,-5.645,34.9084374051682
1,26.42,39.96,-48.32575,-15.653,-7.1585,-48.32675,-11.94825,-7.8225,35.1571029015564
1,27.66,38.86,-48.53625,-14.7675,-7.80275,-48.18125,-11.73925,-8.455,36.3171703393974
1,28.7,35.04,-46.833,-14.11775,-6.9405,-46.373,-11.7415,-7.4665,35.2141817577961
1,29.66,37.5,-45.871,-13.91475,-4.723,-44.87925,-12.116,-5.08775,37.2917354290816
1,35.33,43.81,-45.9135,-14.05675,-1.8845,-44.6495,-12.777,-2.035,49.7793816231791
1,44.12,49.76,-47.84475,-14.33575,-0.14325,-46.181,-13.795,-0.147,55.3483012279853
1,51.59,53.98,-50.96475,-14.59325,-0.00175,-49.30925,-14.65625,-0.0,59.5405650314707
1,53.95,49.76,-51.10125,-14.79075,-0.0,-49.69375,-15.26475,-0.0,63.6822935237335
1,50.97,40.84,-50.69425,-14.82675,-0.0,-48.58675,-15.77725,-0.0,60.1282772231877
1,44.93,35.05,-48.94375,-14.673,-0.0,-45.91475,-16.12525,-0.0,53.5171686195533
1,38.83,33.02,-47.6915,-14.662,-0.0,-44.49575,-16.41675,-0.0,48.7523760605784
1,42.17,33.71,-47.3745,-14.6215,-0.0,-44.702,-16.5985,-0.0,51.9936601433415
1,33.06,27.95,-43.96125,-14.43175,-0.0,-41.87875,-16.595,-0.0,47.0427770579931
1,30.54,43.6628151284877,-40.79125,-13.3,-0.0,-39.43775,-16.10375,-0.0,38.5993389928295
1,28.91,42.9087378089963,-39.78925,-13.48325,-0.0,-37.68475,-15.96275,-0.0,37.5047931857128
1,28.11,38.1748728644603,-39.29275,-13.66,-0.0,-36.841,-15.89275,-0.0,32.806479923684
1,27.89,33.2930448743465,-39.57275,-13.76925,-0.0,-36.67725,-15.80475,-0.0,32.0703496134082
1,27.73,32.6891972949133,-40.78825,-13.71875,-0.0,-36.756,-15.7415,-0.0,32.0030885438523
1,31.18,36.0589961548088,-43.479,-13.49975,-0.0,-36.26725,-15.8815,-0.0,37.2845024734982
1,37.99,25.9631039548023,-50.42925,-13.344,-0.0,-34.862,-16.12125,-0.0,43.7368623186154
1,50.98,23.3209077343244,-56.412,-13.10125,-0.00025,-36.73825,-16.38975,-0.001,54.7561906443071
1,53.88,31.3472795945988,-59.391,-12.6505,-0.21725,-39.80225,-16.7,-0.41625,57.1069563042028
1,53.94,35.0483555727454,-61.18825,-12.1635,-1.2315,-43.12425,-16.86975,-2.5635,57.000682775032
1,53.54,34.9084374051682,-63.0685,-11.55525,-2.631,-46.03275,-16.55,-5.23375,59.446918135238
1,54.91,26.42,-64.56475,-10.89925,-3.622,-48.32575,-15.653,-7.1585,61.6323277483705
1,54.08,27.66,-64.278,-10.5465,-3.771,-48.53625,-14.7675,-7.80275,65.9900460100178
1,55.67,28.7,-63.9475,-10.358,-3.0165,-46.833,-14.11775,-6.9405,67.4038427781249
1,55.98,29.66,-63.0565,-10.29025,-1.80475,-45.871,-13.91475,-4.723,64.8212975662792
1,56.0,35.33,-62.40725,-10.57275,-0.62925,-45.9135,-14.05675,-1.8845,63.9469436074751
1,57.77,44.12,-62.09775,-11.00375,-0.042,-47.84475,-14.33575,-0.14325,66.9220695827274
1,67.66,51.59,-64.593,-11.3515,-0.00075,-50.96475,-14.59325,-0.00175,71.8470072528311
1,55.1,53.95,-63.56375,-11.76925,-0.0,-51.10125,-14.79075,-0.0,67.0113759259838
1,53.92,50.97,-61.85775,-12.04125,-0.0,-50.69425,-14.82675,-0.0,57.2263587638658
1,49.07,44.93,-58.814,-12.19675,-0.0,-48.94375,-14.673,-0.0,47.8413957052039
1,40.25,38.83,-56.583,-12.51325,-0.0,-47.6915,-14.662,-0.0,39.5183990522931
1,45.92,42.17,-53.04425,-12.742,-0.0,-47.3745,-14.6215,-0.0,42.4571650005317
1,38.88,33.06,-47.45975,-12.7785,-0.0,-43.96125,-14.43175,-0.0,38.1122353167408
1,36.02,38.5993389928295,-46.4745,-15.9465,-0.0,-40.79125,-13.3,-0.0,35.3414220507526
1,34.98,37.5047931857128,-44.60825,-16.588,-0.0,-39.78925,-13.48325,-0.0,34.1063227875327
1,33.64,32.806479923684,-43.9645,-17.0925,-0.0,-39.29275,-13.66,-0.0,31.9741969502113
1,33.89,32.0703496134082,-44.13175,-17.646,-0.0,-39.57275,-13.76925,-0.0,34.8795728975395
1,33.5,32.0030885438523,-45.241,-18.25775,-0.0,-40.78825,-13.71875,-0.0,33.8878710783021
1,33.91,37.2845024734982,-47.78175,-18.6525,-0.0,-43.479,-13.49975,-0.0,31.662015762247
1,48.13,43.7368623186154,-53.406,-19.02725,-0.0,-50.42925,-13.344,-0.0,34.7859138737946
1,54.61,54.7561906443071,-58.74425,-19.32125,-0.00075,-56.412,-13.10125,-0.00025,41.8396089068826
1,57.93,57.1069563042028,-60.941,-19.61525,-0.15375,-59.391,-12.6505,-0.21725,42.1725194014592
1,57.18,57.000682775032,-61.2545,-20.261,-0.924,-61.18825,-12.1635,-1.2315,46.2784571213591
1,52.27,59.446918135238,-62.3095,-21.2585,-2.1365,-63.0685,-11.55525,-2.631,43.9244074622896
1,49.94,54.91,-63.2625,-22.59575,-3.1275,-64.56475,-10.89925,-3.622,42.3379020737725
1,46.3,54.08,-63.6435,-24.15525,-3.51625,-64.278,-10.5465,-3.771,41.0782464972515
1,41.51,55.67,-62.8815,-25.803,-3.16025,-63.9475,-10.358,-3.0165,38.3887946715485
1,37.08,55.98,-61.5945,-27.2825,-2.17125,-63.0565,-10.29025,-1.80475,35.2826755644687
1,37.03,56.0,-61.59825,-28.45075,-0.91225,-62.40725,-10.57275,-0.62925,35.4047697671844
1,39.08,57.77,-63.0115,-29.512,-0.09875,-62.09775,-11.00375,-0.042,35.7270209037426
1,42.14,67.66,-65.71925,-30.58975,-0.00125,-64.593,-11.3515,-0.00075,37.0290723223531
1,36.67,55.1,-65.33975,-31.60825,-0.0,-63.56375,-11.76925,-0.0,37.4040056027108
1,36.03,53.92,-63.7425,-32.4405,-0.0,-61.85775,-12.04125,-0.0,34.2709988341995
1,33.55,49.07,-59.55075,-33.1835,-0.0,-58.814,-12.19675,-0.0,31.242985318694
1,24.56,40.25,-56.76825,-33.64925,-0.0,-56.583,-12.51325,-0.0,23.9574017839735
1,17.77,45.92,-54.704,-33.98225,-0.0,-53.04425,-12.742,-0.0,19.3573943897145
1,9.49,38.88,-50.242,-34.3385,-0.0,-47.45975,-12.7785,-0.0,7.02642686105401
1,8.5,35.3414220507526,-47.114,-35.66,-0.0,-46.4745,-15.9465,-0.0,8.10081168379138
1,-0.05,34.1063227875327,-45.056,-35.6125,-0.0,-44.60825,-16.588,-0.0,8.4087502261352
1,-6.27,31.9741969502113,-44.09,-35.19525,-0.0,-43.9645,-17.0925,-0.0,20.5622246345658
1,-5.09,34.8795728975395,-44.202,-35.067,-0.0,-44.13175,-17.646,-0.0,14.0424371906133
1,0.06,33.8878710783021,-45.49425,-35.126,-0.0,-45.241,-18.25775,-0.0,15.7146804653
1,10.55,31.662015762247,-48.136,-35.196,-0.0,-47.78175,-18.6525,-0.0,21.2239272194639
1,10.98,34.7859138737946,-53.47675,-35.208,-0.0,-53.406,-19.02725,-0.0,36.209488341399
1,31.63,41.8396089068826,-59.186,-35.196,-0.00025,-58.74425,-19.32125,-0.00075,44.0702099059607
1,34.94,42.1725194014592,-62.40675,-35.128,-0.0715,-60.941,-19.61525,-0.15375,49.1642869693028
1,33.27,46.2784571213591,-63.43925,-34.74975,-0.606,-61.2545,-20.261,-0.924,43.4953161882893
1,33.52,43.9244074622896,-64.049,-34.34525,-1.533,-62.3095,-21.2585,-2.1365,43.8093166370457
1,34.81,49.94,-65.067,-33.84975,-2.22625,-63.2625,-22.59575,-3.1275,47.7242701967091
1,35.08,46.3,-65.1675,-33.19625,-2.44075,-63.6435,-24.15525,-3.51625,49.1375910218998
1,35.88,41.51,-64.56525,-32.32125,-2.142,-62.8815,-25.803,-3.16025,45.6818979837283
1,36.03,37.08,-62.60625,-31.24175,-1.4225,-61.5945,-27.2825,-2.17125,44.9128983203152
1,36.17,37.03,-62.86075,-29.9455,-0.564,-61.59825,-28.45075,-0.91225,49.7520612456322
1,36.58,39.08,-64.118,-28.389,-0.053,-63.0115,-29.512,-0.09875,50.7664322964702
1,46.95,42.14,-67.0775,-26.65775,-0.0,-65.71925,-30.58975,-0.00125,54.3495186608714
1,49.45,36.67,-67.322,-25.20625,-0.0,-65.33975,-31.60825,-0.0,54.8718745358528
1,48.37,36.03,-65.8005,-23.9435,-0.0,-63.7425,-32.4405,-0.0,49.828083047206
1,38.02,33.55,-61.2615,-22.85525,-0.0,-59.55075,-33.1835,-0.0,39.1714472425885
1,34.55,24.56,-58.64925,-21.936,-0.0,-56.76825,-33.64925,-0.0,37.8201070422535
1,33.33,17.77,-56.657,-20.8785,-0.0,-54.704,-33.98225,-0.0,36.3278868230316
1,32.05,9.49,-51.81375,-19.449,-0.0,-50.242,-34.3385,-0.0,34.2607376815722
1,36.07,8.10081168379138,-49.73325,-18.06675,-0.0,-47.114,-35.66,-0.0,42.7770839656045
1,36.32,8.4087502261352,-47.651,-16.532,-0.0,-45.056,-35.6125,-0.0,40.2332735278834
1,30.99,20.5622246345658,-46.78275,-15.26425,-0.0,-44.09,-35.19525,-0.0,32.9508666666667
1,30.97,14.0424371906133,-46.82575,-14.21875,-0.0,-44.202,-35.067,-0.0,32.3728586811012
1,35.64,15.7146804653,-47.8345,-13.40475,-0.0,-45.49425,-35.126,-0.0,35.9982973867764
1,35.73,21.2239272194639,-49.64925,-12.72475,-0.0,-48.136,-35.196,-0.0,35.9092666133463
1,39.03,36.209488341399,-54.68075,-12.0015,-0.0,-53.47675,-35.208,-0.0,39.0227008183482
1,51.7,44.0702099059607,-60.68325,-11.301,-0.00025,-59.186,-35.196,-0.00025,51.1482025787705
1,57.98,49.1642869693028,-64.09225,-10.5445,-0.1585,-62.40675,-35.128,-0.0715,52.5020772686433
1,54.11,43.4953161882893,-65.21025,-9.836,-1.3045,-63.43925,-34.74975,-0.606,50.6982815004809
1,53.13,43.8093166370457,-66.33975,-9.38025,-3.086,-64.049,-34.34525,-1.533,50.280961916438
1,50.06,34.81,-67.695,-9.30425,-4.462,-65.067,-33.84975,-2.22625,50.6950816844994
1,49.97,35.08,-67.26225,-9.404,-4.98375,-65.1675,-33.19625,-2.44075,52.0356626993766
