209.408,201.12,196.998,198.487,204.631,222.969,263.58,288.42,297.064,296.232,300.382,303.897,298.645,295.871,290.482,282.168,273.895,272.845,278.32,292.422,283.048,262.717,243.391,223.687
210.156,201.531,196.518,198.25,204.515,222.735,262.405,285.837,294.347,295.675,298.603,300.023,294.441,247.037,242.375,263.369,266.797,267.248,269.058,280.14,269.013,248.19,231.169,212.404
196.48,186.678,181.349,179.108,179.054,178.863,182.101,191.388,204.671,216.252,225.466,232.328,229.422,220.373,212.975,208.947,206.664,211.675,218.323,229.309,221.439,209.276,201.683,188.154
175.344,165.977,161.004,159.427,160.793,163.415,168.013,176.589,192.262,207.192,219.01,229.52,223.821,216.724,209.698,206.41,206.612,212.434,221.885,234.011,226.958,215.959,210.598,195.99
183.122,176.407,174.669,177.814,184.586,206.881,253.546,280.8,288.614,290.364,295.317,299.397,294.587,291.999,288.05,284.869,278.223,277.524,281.698,295.439,279.001,260.686,242.543,221.396
208.38,198.678,195.979,195.775,201.794,222.066,264.366,292.599,302.515,305.556,310.877,314.924,312.028,308.882,301.393,295.672,290.099,290.824,296.756,305.033,290.044,265.868,244.502,223.194
208.242,201.048,196.771,197.173,203.637,225.02,264.704,292.274,302.823,303.982,308.393,313.641,310.139,306.094,300.17,293.879,286.585,286.715,292.182,300.14,283.276,264.068,244.344,223.343
207.181,199.062,194.792,195.455,202.79,220.669,259.875,288.84,297.971,300.045,304.589,309.49,307.037,302.978,296.437,292.221,286.156,286.191,292.034,298.74,281.743,261.736,244.317,222.728
206.323,198.615,194.133,195.37,201.281,219.229,257.566,287.12,297.301,297.651,302.148,305.208,299.751,292.924,284.743,278.482,273.561,274.241,280.654,288.512,270.429,250.574,236.743,218.286
202.423,192.681,186.475,185.457,186.914,189.98,199.755,212.864,227.794,241.297,247.976,252.664,248.694,239.393,231.519,227.388,226.34,231.655,240.453,248.87,234.845,222.172,215.305,201.051
185.584,175.265,170.075,168.395,170.317,171.744,173.446,182.397,196.627,209.921,217.566,227.885,224.764,215.904,207.294,203.765,204.274,213.718,228.61,241.698,233.1,223.564,220.016,204.097
193.162,185.97,182.726,185.59,192.977,214.094,256.301,286.863,296.673,299.245,301.06,305.893,302.714,298.464,291.073,285.861,279.477,280.315,288.883,300.456,283.226,263.96,249.205,228.99
214.727,205.587,201.549,203.149,209.947,226.662,264.57,293.808,303.712,304.766,310.483,315.174,310.631,306.546,300.546,296.527,292.001,293.104,301.57,305.916,286.653,268.082,251.717,232.249
216.618,207.202,203.771,205.038,212.01,228.468,265.882,297.786,309.721,311.442,316.065,319.547,316.603,311.74,307.83,304.511,298.001,297.446,304.96,306.451,287.757,268.752,252.639,231.349
215.144,206.245,202.635,203.003,209.581,227.093,265.082,296.498,308.012,311.162,316.483,320.397,316.928,313.095,308.652,304.793,298.475,300.643,307.664,307.755,289.815,270.4,253.403,232.968
216.794,207.012,202.295,203.221,209.882,227.291,263.972,295.604,307.464,310.473,315.742,317.537,290.875,303.466,296.324,291.102,286.911,289.765,297.286,296.411,276.58,257.984,244.391,225.704
210.245,199.944,193.413,191.68,192.788,195.127,202.441,218.526,234.49,248.358,256.515,260.484,256.456,247.404,239.809,236.743,235.71,242.001,254.407,253.658,236.563,223.387,218.152,204.87
190.16,179.107,173.733,172.124,173.63,174.463,175.341,184.219,197.484,212.753,224.743,235.889,232.942,222.982,216.222,214.167,214.946,223.701,239.972,244.056,232.105,222.487,220.839,207.368
193.791,185.547,182.516,185.125,193.725,213.58,255.346,289.469,301.989,303.625,308.26,312.551,307.602,303.905,299.277,294.452,287.601,289.393,299.263,302.333,283.673,265.673,251.924,230.985
213.468,203.355,199.805,201.64,208.44,225.307,263.259,295.042,305.063,306.355,310.89,313.854,310.076,307.145,301.753,296.429,291.797,291.333,302.366,303.612,284.998,267.132,251.638,231.379
214.942,204.237,200.47,201.902,209.658,225.636,264.276,294.643,304.287,305.382,309.264,313.455,307.31,304.473,298.972,295.235,289.049,290.104,303.011,305.239,287.575,268.527,254.198,232.951
217.128,206.72,202.543,205.29,212.11,230.645,270.321,300.493,309.218,306.317,307.763,311.201,309.709,305.566,299.782,295.586,290.947,294.034,303.695,305.65,288.64,271.059,255.295,234.747
216.875,206.624,202.255,203.859,210.762,227.808,265.343,295.817,304.81,304.021,279.082,277.057,280.481,283.386,291.402,284.012,277.355,277.925,292.25,293.956,274.47,256.823,243.608,225.281
210.811,199.385,192.908,192.663,193.367,194.729,202.852,219.797,235.104,247.481,253.564,256.716,253.29,243.142,234.287,231.27,230.243,236.432,252.927,253.37,237.941,224.882,218.171,203.102
187.814,177.06,171.397,168.684,169.679,170.604,176.937,188.984,206.446,218.825,227.625,235.862,231.04,220.584,213.266,210.577,214.923,234.712,245.178,237.21,225.293,216.638,214.882,199.129
190.521,183.248,181.557,164.886,192.907,212.127,250.723,274.829,285.524,287.853,292.463,295.261,291.317,286.453,279.955,276.77,275.752,295.027,304.16,296.796,277.373,259.243,246.775,224.331
211.87,204.521,200.281,202.917,210.699,229.219,265.331,291.396,300.184,301.545,304.525,308.374,304.072,300.292,294.507,290.514,289.899,308.282,313.092,303.564,284.253,267.497,251.114,228.616
213.752,204.99,201.301,203.903,212.4,230.012,266.677,291.761,301.154,303.471,307.733,310.898,306.426,302.07,297.565,295.787,294.835,311.283,314.922,304.006,284.715,266.903,252.172,231.605
214.039,204.338,199.781,201.257,209.186,226.917,263.748,288.839,300.503,302.094,306.074,310.339,304.958,301.735,298.343,295.462,293.948,310.043,311.492,302.385,283.199,264.811,250.128,228.684
212.81,203.409,199.06,201.064,208.088,225.111,262.786,288.244,299.977,301.947,305.8,307.437,300.002,292.806,286.263,283.477,283.409,300.366,302.48,291.411,271.826,254.187,240.83,222.431
207.039,196.999,191.291,190.511,192.176,194.545,200.792,215.122,230.614,242.558,248.178,250.846,244.505,235.657,228.723,226.199,230.038,251.1,257.214,246.728,231.141,220,215.051,201.712
188.542,179.039,174.19,173.017,174.829,175.388,175.344,183.566,197.824,210.451,218.811,226.629,221.973,212.845,205.625,203.881,210.899,235.686,245.822,238.795,226.976,217.959,215.304,201.539
190.603,183.917,181.9,185.584,195.655,217.51,257.454,282.882,292.847,295.26,299.86,301.915,298.328,296.84,293.95,291.569,292.751,311.861,315.447,305.89,287.552,270.057,255.004,233.604
218.385,209.715,206.874,208.664,215.585,232.247,270.238,296.114,303.841,303.022,308.598,311.366,305.528,301.553,295.198,293.874,296.277,315.44,316.492,307.785,288.69,270.405,255.305,234.286
219.769,211.495,208.009,209.234,216.773,235.048,271.657,297.169,303.703,303.034,304.314,309.346,307.806,302.806,296.751,294.976,296.45,314.593,315.726,306.656,287.846,268.992,254.42,233.297
217.932,207.681,203.104,204.423,211.955,230.209,268.292,294.177,300.922,297.625,302.382,309.042,304.36,300.143,294.149,292.356,294.713,314.106,314.496,304.218,285.181,267.992,252.745,232.761
217.384,207.679,203.611,205.898,212.937,229.758,267.269,292.133,301.237,302.26,308.826,311.12,304.023,296.196,290.356,287.998,291.965,309.364,305.896,295.098,278.56,258.823,245.868,227.585
211.661,200.54,194.523,192.415,194.267,198.181,208.449,222.129,239.385,251.741,258.389,261.496,258.945,249.859,243.972,244.163,250.516,268.925,269.313,257.071,238.887,226.113,219.107,204.368
190.677,181.233,177.048,174.614,175.901,178.162,180.604,187.493,201.261,213.815,224.518,233.914,228.471,218.368,212.431,211.824,219.24,244.533,252.325,245.158,233.99,224.672,222.611,206.893
193.254,186.783,184.463,186.484,196.421,219.964,266.836,295.209,306.121,307.809,312.304,319.732,319.796,318.41,311.297,307.763,308.216,324.155,322.541,313.024,293.934,275.188,258.998,235.905
217.881,209.462,205.324,206.767,216.241,235.824,276.91,305.915,312.877,311.873,315.999,321.566,316.432,313.965,310.695,306.572,308.543,323.027,320.754,311.389,293.347,275.114,256.82,236.74
220.726,211.762,207.29,208.683,217.64,235.946,276.372,302.131,309.167,311.567,315.964,319.136,314.876,313.157,308.4,304.133,306.666,321.327,318.868,310.497,292.259,274.018,258.405,235.604
222.046,213.548,209.486,210.892,218.313,236.593,276.437,304.619,310.633,311.408,316.69,318.476,315.023,312.387,303.949,300.828,303.306,321.029,320.518,310.865,292.746,275.155,259.828,238.348
221.867,211.881,207.573,208.708,214.294,233.522,274.537,302.783,299.408,308.816,321.173,324.201,319.472,313.226,305.606,301.982,306.144,321.484,316.913,304.3,283.734,266.993,253.847,236.429
219.103,207.753,203.552,203.48,204.954,206.7,214.763,229.544,242.654,255.757,264.356,268.31,264.529,256.649,249.277,247.194,255.384,269.615,267.469,257.342,241.643,230.713,225.501,210.293
196.965,187.004,181.768,180.639,182.364,184.105,186.451,196.39,211.903,228.304,240.372,251.606,249.003,238.763,231.396,230.436,238.239,257.906,261.782,255.221,242.451,231.616,229.933,213.896
200.726,193.013,190.759,192.387,202.349,225.63,268.871,300.536,311.538,313.143,315.407,322.684,318.089,314.641,311.429,309.201,312.194,323.716,320.281,311.133,291.21,273.258,259.029,236.769
219.908,211.656,208.404,210.177,218.073,234.68,276.856,306.46,314.974,316.648,321.392,325.865,322.049,321.485,317.794,315.992,318.168,331.513,326.686,316.584,299.523,281.308,267.133,246.721
227.906,219.442,216.013,217.735,224.459,242.437,281.93,310.302,318.924,318.496,321.631,326.53,319.885,316.588,310.395,307.573,309.33,324.647,323.116,315.764,299.872,280.903,265.87,244.142
230.679,221.51,218.455,219.665,227.212,246.636,286.721,317.295,325.512,326.777,331.682,333.694,328.931,326.708,321.808,321.125,326.755,336.239,330.309,317.45,295.899,278.786,263.079,243.131
227.03,216.701,212.917,213.375,219.457,236.063,273.674,306.674,317.508,317.526,319.883,325.289,321.429,315.209,307.768,305.274,310.709,318.871,312.78,301.871,282.485,266.557,255.164,236.075
221.402,210.364,205.167,203.407,204.768,205.815,213.373,229.943,246.121,259.446,267.668,271.066,266.472,259.496,252.881,253.647,262.6,276.158,274.552,264.168,249.067,237.081,232.51,218.242
205.364,196.328,192.661,191.099,190.853,189.842,189.052,198.561,213.16,229.478,239.912,250.441,248.277,240.877,236.106,235.057,243.774,260.822,263.447,258.131,247.88,240.108,238.151,223.955
212.082,204.579,202.063,203.729,212.066,232.501,273.501,305.562,315.178,317.073,319.87,321.483,317.447,316.576,314.276,313.84,318.579,333.571,330.583,322.575,304.008,285.319,272.332,253.453
238.836,230.67,227.114,229.023,235.029,251.865,288.921,316.81,325.477,315.04,330.558,333.168,330.499,328.089,325.87,324.611,331.626,343.799,339.169,328.93,308.867,290.373,278.068,259.007
244.031,233.062,228.123,229.259,235.824,250.396,288.209,317.757,327.89,329.472,331.695,332.371,328.683,327.328,324.076,323.751,328.298,337.945,333.297,323.523,305.189,287.054,274.946,254.491
238.216,228.76,224.219,224.621,229.814,246.891,284.559,314.745,323.47,323.529,324.801,326.97,323.754,321.42,317.612,316.757,322.7,334.107,330.422,321.312,303.386,286.451,272.818,254.135
238.252,228.701,224.207,224.497,230.029,245.957,282.757,313.576,321.416,321.218,322.764,322.495,317.475,312.152,306.928,305.027,313.009,325.741,321.495,312.698,293.813,279.249,270.484,252.207
237.416,227.472,221.534,218.441,218.729,219.463,224.019,240.757,256.027,268.379,275.655,279.594,276.318,267.529,260.155,258.188,267.425,282.576,280.942,271.64,258.053,247.405,244.489,231.167
201.666,192.166,187.924,185.834,185.086,183.534,181.845,189.482,202.943,215.64,225.137,235.704,236.275,230.23,223.865,224.887,233.871,243.559,245.782,238.605,231.648,225.898,225.83,209.499
214.146,205.901,203.911,206.791,215.511,236.34,278.575,312.24,323.421,325.271,328.787,334.516,330.78,331.065,324.817,325.027,329.273,336.379,333.157,324.842,308.638,291.133,276.452,252.582
232.684,220.657,216.718,220.22,228.939,246.777,285.034,314.414,325.075,324.022,326.434,330.718,328.592,325.665,322.09,319.649,324.715,332.913,328.911,319.927,303.556,286.482,268.677,247.052
231.278,221.255,217.05,218.442,226.642,243.815,280.855,309.966,320.473,320.687,325.185,327.321,323.014,318.975,314.946,314.532,321.65,331.353,326.845,318.042,299.945,283.112,269.242,246.217
228.791,219.39,215.537,217.237,224.128,240.59,278.733,310.623,318.044,315.931,320.73,322.126,316.31,313.675,309.539,308.852,316.577,329.945,324.245,315.946,297.287,280.373,266.153,245.449
230.985,223.035,220.971,221.877,227.659,244.416,283.682,315.626,325.655,326.628,328.04,328.638,322.608,314.782,307.703,305.355,309.936,319.48,314.516,304.613,287.678,270.819,259.756,240.064
225.83,216.926,211.097,209.71,211.312,212.776,220.344,238.444,254.004,264.529,269.681,274.464,269.592,261.038,254.733,254.687,267.169,281.352,279.509,270.913,255.402,244.618,240.327,224.572
208.827,198.233,193.031,191.591,192.673,191.521,191.808,203.847,217.579,232.122,240.854,249.754,247.383,239.427,233.48,232.974,244.362,260.993,265.827,259.77,249.259,239.198,237.132,219.977
205.639,197.108,193.464,195.447,203.967,225.417,268.189,301.679,312.572,312.774,313.142,317.465,314.275,309.258,304.726,304.31,315.254,328.337,324.19,315.19,295.405,279.016,265.034,242.928
227.107,217.715,214.835,217.582,224.097,239.601,273.043,300.96,309.107,309.892,313.853,316.638,312.986,309.868,304.48,303.302,312.268,326.117,322.593,314.989,297.302,280.673,266.821,245.515
