X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,FL,FW,FS,DayAhead
1,25.84,25.7,,39.29833333333334,25.84,55.07,27.01,178.315,55.546,0.0,23.66
1,28.25,26.13,,39.29833333333334,25.84,55.07,27.01,195.817,56.123,0.0,26.4
1,42.17,26.14,,39.29833333333334,25.84,55.07,27.01,232.873,56.252,0.001,35.29
1,52.0,27.52,,39.29833333333334,25.84,55.07,27.01,257.568,55.118,0.371,45.81
1,55.07,30.02,,39.29833333333334,25.84,55.07,27.01,266.413,51.99,5.362,48.08
1,53.01,31.95,,39.29833333333334,25.84,55.07,27.01,269.369,51.342,16.116,46.87
1,51.56,30.53,,39.29833333333334,25.84,55.07,27.01,274.425,50.609,26.861,47.21
1,49.08,31.62,,39.29833333333334,25.84,55.07,27.01,278.159,49.547,34.214,46.95
1,42.17,29.24,,39.29833333333334,25.84,55.07,27.01,276.229,47.869,37.165,45.69
1,40.4,27.09,,39.29833333333334,25.84,55.07,27.01,273.386,45.438,35.459,46.12
1,38.84,26.06,,39.29833333333334,25.84,55.07,27.01,266.407,43.219,28.877,43.92
1,40.97,26.01,,39.29833333333334,25.84,55.07,27.01,261.211,40.12,21.509,41.27
1,41.38,25.44,,39.29833333333334,25.84,55.07,27.01,255.949,38.625,13.03,40.0
1,44.61,31.8,,39.29833333333334,25.84,55.07,27.01,256.064,40.208,5.045,40.55
1,45.1,40.48,,39.29833333333334,25.84,55.07,27.01,261.059,41.821,0.596,41.91
1,51.75,46.99,,39.29833333333334,25.84,55.07,27.01,269.666,44.988,0.019,45.87
1,45.45,44.9,,39.29833333333334,25.84,55.07,27.01,256.896,46.426,0.0,39.91
1,33.26,40.95,,39.29833333333334,25.84,55.07,27.01,235.627,45.875,0.0,32.18
1,28.06,40.41,,39.29833333333334,25.84,55.07,27.01,215.576,45.762,0.0,30.05
1,27.01,33.96,,39.29833333333334,25.84,55.07,27.01,196.556,46.663,0.0,27.56
1,25.05,27.66,,37.22666666666665,23.06,48.08,27.56,183.353,47.097,0.0,28.07
1,26.16,26.68,,37.22666666666665,23.06,48.08,27.56,177.309,44.915,0.0,25.19
1,23.87,26.82,,37.22666666666665,23.06,48.08,27.56,173.492,43.246,0.0,24.08
1,23.06,26.02,,37.22666666666665,23.06,48.08,27.56,174.376,40.947,0.0,23.45
1,23.66,25.84,,37.22666666666665,23.06,48.08,27.56,180.171,39.21,0.0,23.66
1,26.4,28.25,,37.22666666666665,23.06,48.08,27.56,198.608,38.328,0.0,26.26
1,35.29,42.17,,37.22666666666665,23.06,48.08,27.56,233.362,38.818,0.0,34.3
1,45.81,52.0,,37.22666666666665,23.06,48.08,27.56,257.201,38.524,0.186,47.68
1,48.08,55.07,,37.22666666666665,23.06,48.08,27.56,266.326,38.168,2.561,50.03
1,46.87,53.01,,37.22666666666665,23.06,48.08,27.56,267.153,37.357,8.454,49.84
1,47.21,51.56,,37.22666666666665,23.06,48.08,27.56,271.018,35.89,15.397,49.02
1,46.95,49.08,,37.22666666666665,23.06,48.08,27.56,275.976,34.63,21.047,48.97
1,45.69,42.17,,37.22666666666665,23.06,48.08,27.56,273.669,33.698,23.698,47.51
1,46.12,40.4,,37.22666666666665,23.06,48.08,27.56,269.892,31.292,23.18,47.07
1,43.92,38.84,,37.22666666666665,23.06,48.08,27.56,264.554,29.841,20.762,45.94
1,41.27,40.97,,37.22666666666665,23.06,48.08,27.56,258.706,29.122,17.1,45.95
1,40.0,41.38,,37.22666666666665,23.06,48.08,27.56,251.813,28.112,11.321,44.2
